Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
605993,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2018,1/1/18,6.79
605744,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Annual Average 2018,1/1/18,8.94
605990,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2018,1/1/18,7.13
605741,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Annual Average 2018,1/1/18,8.14
605987,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2018,1/1/18,7.3
605738,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,308,Greenwich Village - SoHo,Annual Average 2018,1/1/18,8.79
605984,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,307,Sunset Park (CD7),Annual Average 2018,1/1/18,7.77
605735,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2018,1/1/18,10.3
605981,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2018,1/1/18,7.96
605732,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,306,Chelsea - Clinton,Annual Average 2018,1/1/18,9.97
605978,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),Annual Average 2018,1/1/18,7.02
605729,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,305,Upper East Side,Annual Average 2018,1/1/18,8.68
605975,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,304,Bushwick (CD4),Annual Average 2018,1/1/18,7.51
605843,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Annual Average 2018,1/1/18,8.16
605726,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Annual Average 2018,1/1/18,8.16
605972,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,303,Bedford Stuyvesant (CD3),Annual Average 2018,1/1/18,7.38
605840,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,303,East Harlem,Annual Average 2018,1/1/18,7.39
605723,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,303,East Harlem,Annual Average 2018,1/1/18,7.39
605969,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2018,1/1/18,7.75
605837,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2018,1/1/18,7.53
605720,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2018,1/1/18,7.53
605966,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2018,1/1/18,8.87
605834,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,301,Washington Heights,Annual Average 2018,1/1/18,7.32
605717,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,301,Washington Heights,Annual Average 2018,1/1/18,7.32
605963,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2018,1/1/18,6.97
605960,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2018,1/1/18,7.08
605831,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,211,Williamsburg - Bushwick,Annual Average 2018,1/1/18,8.11
605714,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,211,Williamsburg - Bushwick,Annual Average 2018,1/1/18,8.11
605957,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2018,1/1/18,6.88
605828,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2018,1/1/18,6.55
605711,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2018,1/1/18,6.55
605954,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,209,Parkchester and Soundview (CD9),Annual Average 2018,1/1/18,7.11
605825,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,209,Bensonhurst - Bay Ridge,Annual Average 2018,1/1/18,6.67
605708,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,208,Bensonhurst - Bay Ridge,Annual Average 2018,1/1/18,6.67
605951,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),Annual Average 2018,1/1/18,6.95
605822,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,208,Canarsie - Flatlands,Annual Average 2018,1/1/18,6.7
605705,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,208,Canarsie - Flatlands,Annual Average 2018,1/1/18,6.7
605948,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2018,1/1/18,7.38
605819,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,207,East Flatbush - Flatbush,Annual Average 2018,1/1/18,7.04
605702,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,207,East Flatbush - Flatbush,Annual Average 2018,1/1/18,7.04
605945,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),Annual Average 2018,1/1/18,7.37
605816,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,206,Borough Park,Annual Average 2018,1/1/18,6.99
605699,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,206,Borough Park,Annual Average 2018,1/1/18,6.99
605942,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),Annual Average 2018,1/1/18,7.68
605813,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,205,Sunset Park,Annual Average 2018,1/1/18,7.72
605696,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,205,Sunset Park,Annual Average 2018,1/1/18,7.72
605939,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),Annual Average 2018,1/1/18,7.73
605810,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,204,East New York,Annual Average 2018,1/1/18,7.06
605693,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,204,East New York,Annual Average 2018,1/1/18,7.06
605936,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),Annual Average 2018,1/1/18,7.45
605807,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,203,Bedford Stuyvesant - Crown Heights,Annual Average 2018,1/1/18,7.27
605690,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2018,1/1/18,7.27
605933,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),Annual Average 2018,1/1/18,8.12
605804,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,202,Downtown - Heights - Slope,Annual Average 2018,1/1/18,7.85
605687,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,202,Downtown - Heights - Slope,Annual Average 2018,1/1/18,7.85
605930,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),Annual Average 2018,1/1/18,8.05
605801,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,201,Greenpoint,Annual Average 2018,1/1/18,8.72
605684,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,201,Greenpoint,Annual Average 2018,1/1/18,8.72
605927,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),Annual Average 2018,1/1/18,7.32
605924,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),Annual Average 2018,1/1/18,7.39
605921,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),Annual Average 2018,1/1/18,7.5
605918,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2018,1/1/18,7.52
605915,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),Annual Average 2018,1/1/18,8.7
605912,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),Annual Average 2018,1/1/18,8.16
605681,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,107,Hunts Point - Mott Haven,Annual Average 2018,1/1/18,7.85
605909,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2018,1/1/18,9.49
605906,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),Annual Average 2018,1/1/18,11.45
605678,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,106,High Bridge - Morrisania,Annual Average 2018,1/1/18,7.68
605675,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,105,Crotona -Tremont,Annual Average 2018,1/1/18,7.53
605903,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),Annual Average 2018,1/1/18,9.14
605798,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,104,Pelham - Throgs Neck,Annual Average 2018,1/1/18,7
605672,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,104,Pelham - Throgs Neck,Annual Average 2018,1/1/18,7
605900,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2018,1/1/18,7.93
605795,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,103,Fordham - Bronx Pk,Annual Average 2018,1/1/18,7.19
605669,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,103,Fordham - Bronx Pk,Annual Average 2018,1/1/18,7.19
605897,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),Annual Average 2018,1/1/18,8.86
605792,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Annual Average 2018,1/1/18,6.99
605666,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,102,Northeast Bronx,Annual Average 2018,1/1/18,6.99
605894,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),Annual Average 2018,1/1/18,8.97
605789,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Annual Average 2018,1/1/18,6.95
605663,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Annual Average 2018,1/1/18,6.95
605660,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough,5,Staten Island,Annual Average 2018,1/1/18,6.4
605657,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough,4,Queens,Annual Average 2018,1/1/18,6.82
605654,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough,3,Manhattan,Annual Average 2018,1/1/18,8.46
605651,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough,2,Brooklyn,Annual Average 2018,1/1/18,7.19
605891,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Annual Average 2018,1/1/18,7
605648,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Borough,1,Bronx,Annual Average 2018,1/1/18,7.25
602927,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2018,1/1/18,20.25
602924,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2018,1/1/18,11.98
602921,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2018,1/1/18,15.13
602918,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2018,1/1/18,16.4
602915,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2018,1/1/18,23.63
602912,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2018,1/1/18,26.64
602909,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Annual Average 2018,1/1/18,25.89
602825,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Annual Average 2018,1/1/18,11.05
603107,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Annual Average 2018,1/1/18,11.01
602822,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Annual Average 2018,1/1/18,13.57
603104,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Annual Average 2018,1/1/18,12.84
602819,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2018,1/1/18,14.26
603101,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Annual Average 2018,1/1/18,16.07
602816,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Annual Average 2018,1/1/18,16.77
603098,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2018,1/1/18,10.41
603095,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Annual Average 2018,1/1/18,16.26
603092,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Annual Average 2018,1/1/18,17.71
603089,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Annual Average 2018,1/1/18,16.09
603086,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2018,1/1/18,16.55
602906,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Annual Average 2018,1/1/18,10.52
602813,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Annual Average 2018,1/1/18,10.52
603083,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2018,1/1/18,18.17
602903,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Annual Average 2018,1/1/18,16.22
602810,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Annual Average 2018,1/1/18,16.21
603080,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2018,1/1/18,17.15
602900,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Annual Average 2018,1/1/18,17.55
602807,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Annual Average 2018,1/1/18,17.55
603077,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Annual Average 2018,1/1/18,17.62
602897,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Annual Average 2018,1/1/18,17.19
602804,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Annual Average 2018,1/1/18,17.19
603074,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2018,1/1/18,18.33
602801,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Annual Average 2018,1/1/18,17.34
603071,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2018,1/1/18,18.5
602894,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Annual Average 2018,1/1/18,17.94
602798,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Annual Average 2018,1/1/18,17.94
603068,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Annual Average 2018,1/1/18,19.94
602795,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Annual Average 2018,1/1/18,15.77
603065,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Annual Average 2018,1/1/18,19.09
602891,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Annual Average 2018,1/1/18,17.63
602792,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Annual Average 2018,1/1/18,17.63
603062,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Annual Average 2018,1/1/18,21.13
602888,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Annual Average 2018,1/1/18,19.9
602789,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Annual Average 2018,1/1/18,19.9
603059,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Annual Average 2018,1/1/18,19.5
602885,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Annual Average 2018,1/1/18,20.89
602786,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Annual Average 2018,1/1/18,20.89
603056,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Annual Average 2018,1/1/18,14.45
603053,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Annual Average 2018,1/1/18,18.08
603050,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Annual Average 2018,1/1/18,18.8
603047,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2018,1/1/18,14.49
603044,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Annual Average 2018,1/1/18,17.28
603041,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Annual Average 2018,1/1/18,13.63
603038,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Annual Average 2018,1/1/18,18.5
603035,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Annual Average 2018,1/1/18,17.08
603032,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2018,1/1/18,17.7
602783,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2018,1/1/18,25.15
603029,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2018,1/1/18,19.12
602780,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2018,1/1/18,22.94
603026,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2018,1/1/18,19.9
602777,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2018,1/1/18,24.79
603023,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2018,1/1/18,19.76
602774,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2018,1/1/18,28.69
603020,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2018,1/1/18,21.2
602771,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2018,1/1/18,27.57
603017,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2018,1/1/18,17.17
602768,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Annual Average 2018,1/1/18,23.42
603014,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Annual Average 2018,1/1/18,19.47
602882,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2018,1/1/18,22.22
602765,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2018,1/1/18,22.22
603011,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Annual Average 2018,1/1/18,19.99
602879,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Annual Average 2018,1/1/18,20.91
602762,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2018,1/1/18,20.91
603008,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2018,1/1/18,21.09
602876,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2018,1/1/18,21.66
602759,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2018,1/1/18,21.66
603005,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2018,1/1/18,22.14
602873,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2018,1/1/18,19.73
602756,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2018,1/1/18,19.73
603002,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2018,1/1/18,15.81
602999,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2018,1/1/18,17.08
602870,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Annual Average 2018,1/1/18,20.95
602753,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Annual Average 2018,1/1/18,20.95
602996,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2018,1/1/18,15.84
602867,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2018,1/1/18,14.35
602750,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2018,1/1/18,14.35
602993,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Annual Average 2018,1/1/18,17.94
602864,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Annual Average 2018,1/1/18,16.86
602747,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,208,Bensonhurst - Bay Ridge,Annual Average 2018,1/1/18,16.86
602990,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Annual Average 2018,1/1/18,15.77
602861,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2018,1/1/18,14.48
602744,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Annual Average 2018,1/1/18,14.48
602987,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2018,1/1/18,18.43
602858,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Annual Average 2018,1/1/18,17.9
602741,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Annual Average 2018,1/1/18,17.9
602984,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2018,1/1/18,19.18
602855,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2018,1/1/18,18.11
602738,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Annual Average 2018,1/1/18,18.11
602981,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Annual Average 2018,1/1/18,20.54
602852,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Annual Average 2018,1/1/18,19.67
602735,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Annual Average 2018,1/1/18,19.67
602978,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2018,1/1/18,20.92
602849,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,204,East New York,Annual Average 2018,1/1/18,17.56
602732,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,204,East New York,Annual Average 2018,1/1/18,17.56
602975,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Annual Average 2018,1/1/18,19.82
602846,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Annual Average 2018,1/1/18,19.42
602729,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2018,1/1/18,19.42
602972,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Annual Average 2018,1/1/18,20.45
602843,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Annual Average 2018,1/1/18,21.14
602726,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2018,1/1/18,21.14
602969,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Annual Average 2018,1/1/18,21.17
602840,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2018,1/1/18,21.93
602723,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2018,1/1/18,21.93
602966,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Annual Average 2018,1/1/18,19.34
